"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"9250","Amager Øst",0,7,2,111,55.660837,12.60615,"E"
"9251","Amager Vest",4.5,5,2,113,55.665843,12.596885,"E"
"9252","Amager Vest",0,4,1,122,55.666057,12.596492,"E"
"9253","Amager Øst",5,2,1,122,55.663266,12.605701,"E"
"9254","Amager Øst",4.5,2,1,121,55.660282,12.618272,"E"
"9255","Amager Vest",5,4,1,105,55.65123,12.611173,"E"
"9256","Amager Øst",0,2,1,105,55.65,12.614818,"E"
"9257","Amager Øst",0,5,2,109,55.651568,12.614892,"E"
"9258","Amager Vest",0,4,1,105,55.657185,12.600974,"E"
"9259","Amager Vest",0,4,2,113,55.643492,12.6146,"E"
"9260","Amager Øst",0,3,1,105,55.661536,12.61277,"E"
"9261","Amager Vest",5,2,2,121,55.653634,12.601275,"E"
"9262","Amager Vest",5,2,1,105,55.663356,12.600535,"E"
"9263","Amager Vest",4.5,3,1,105,55.662211,12.597004,"E"
"9264","Amager Øst",4.5,4,3,113,55.6594,12.608244,"E"
"9265","Amager Øst",0,4,1,113,55.661141,12.623103,"E"
"9266","Amager Vest",5,3,2,104,55.653376,12.609524,"E"
"9267","Amager Øst",0,3,2,105,55.654651,12.617068,"E"
"9268","Amager Øst",0,4,2,113,55.646657,12.620919,"E"
"9269","Amager Øst",4.5,5,2,111,55.650977,12.615275,"E"
"9270","Amager Vest",5,4,1,113,55.660329,12.60473,"E"
"9271","Amager Vest",4,4,2,124,55.647805,12.597631,"E"
"9272","Amager Vest",0,2,1,105,55.656228,12.604561,"E"
"9273","Amager Vest",0,4,2,115,55.657605,12.599212,"E"
"9274","Amager Øst",4.5,2,1,107,55.66201,12.60611,"E"
"9275","Amager Øst",4.5,4,2,118,55.665419,12.612456,"E"
"9276","Amager Vest",0,4,2,113,55.656878,12.596889,"E"
"9277","Amager Øst",0,6,2,105,55.661421,12.610356,"E"
"9278","Amager Øst",4.5,4,2,122,55.653045,12.616893,"E"
"9279","Amager Øst",0,6,1,122,55.661064,12.626004,"E"
"9280","Amager Vest",4.5,5,2,122,55.653391,12.608287,"E"
"9281","Amager Vest",5,4,1,114,55.65011,12.611666,"E"
"9282","Amager Vest",4.5,2,1,122,55.658625,12.597796,"E"
"9283","Amager Øst",5,3,1,112,55.654166,12.615653,"E"
"9284","Amager Øst",0,4,2,122,55.649431,12.617682,"E"
"9285","Amager Øst",0,2,1,115,55.654434,12.616819,"E"
"9286","Amager Vest",4,3,1,122,55.656549,12.607194,"E"
"9287","Nørrebro",5,2,2,112,55.68662,12.552278,"E"
"9288","Nørrebro",0,5,2,113,55.685323,12.552219,"E"
"9289","Indre By",0,2,1,107,55.690565,12.573157,"E"
"9290","Indre By",0,2,1,114,55.684426,12.570051,"E"
"9291","Nørrebro",0,5,2,118,55.689464,12.564558,"E"
"9292","Nørrebro",0,4,1,113,55.689103,12.560531,"E"
"9293","Nørrebro",5,2,1,105,55.69002,12.556547,"E"
"9294","Nørrebro",4.5,4,2,113,55.688804,12.555266,"E"
"9295","Nørrebro",4.5,2,1,105,55.686909,12.55273,"E"
"9296","Nørrebro",4.5,3,2,118,55.699185,12.551807,"E"
"9297","Nørrebro",4.5,2,1,107,55.689495,12.55393,"E"
"9298","Nørrebro",0,3,1,105,55.689286,12.553099,"E"
"9299","Nørrebro",5,2,1,109,55.687923,12.556897,"E"
"9300","Nørrebro",5,3,2,113,55.689714,12.556586,"E"
"9301","Nørrebro",5,3,1,109,55.687161,12.552693,"E"
"9302","Nørrebro",4.5,4,2,105,55.687454,12.555225,"E"
"9303","Nørrebro",4.5,3,1,108,55.690402,12.560885,"E"
"9304","Nørrebro",0,4,2,108,55.692327,12.558184,"E"
"9305","Nørrebro",4.5,3,1,113,55.688808,12.559187,"E"
"9306","Nørrebro",3.5,2,1,116,55.6922,12.555909,"E"
"9307","Nørrebro",4.5,3,1,105,55.690901,12.558241,"E"
"9308","Nørrebro",4.5,5,3,108,55.697483,12.55216,"E"
"9309","Nørrebro",5,2,1,108,55.691134,12.559826,"E"
"9310","Nørrebro",0,5,3,122,55.687326,12.552271,"E"
"9311","Nørrebro",0,2,1,119,55.68719,12.551951,"E"
"9312","Nørrebro",5,4,2,105,55.691681,12.55779,"E"
"9313","Nørrebro",5,2,3,122,55.688426,12.561344,"E"
"9314","Nørrebro",4.5,5,2,124,55.688879,12.556438,"E"
"9315","Nørrebro",5,4,4,109,55.699032,12.55199,"E"
"9316","Nørrebro",5,2,1,122,55.691762,12.55404,"E"
"9317","Nørrebro",5,4,1,122,55.690982,12.558466,"E"
"9318","Nørrebro",0,2,1,113,55.690987,12.55789,"E"
"9319","Nørrebro",5,2,1,113,55.697729,12.550869,"E"
"9320","Nørrebro",4.5,4,1,124,55.688334,12.551745,"E"
"9321","Nørrebro",0,2,1,118,55.690173,12.556186,"E"
"9322","Nørrebro",5,3,1,110,55.69903,12.552144,"E"
"9323","Nørrebro",5,2,2,122,55.697331,12.551805,"E"
"9324","Nørrebro",4.5,6,2,121,55.694431,12.55075,"E"
"9325","Nørrebro",0,4,2,112,55.692152,12.554956,"E"
"9326","Nørrebro",0,4,2,122,55.696649,12.551248,"E"
"9327","Nørrebro",0,6,3,113,55.693086,12.551834,"E"
"9328","Nørrebro",4.5,4,1,114,55.698644,12.55134,"E"
"9329","Nørrebro",5,3,1,112,55.693279,12.552052,"E"
"9330","Nørrebro",0,2,1,122,55.695598,12.551088,"E"
"9331","Amager Øst",0,2,1,112,55.656808,12.612522,"E"
"9332","Amager Øst",4.5,5,2,114,55.651161,12.615396,"E"
"9333","Amager Vest",0,1,1,122,55.644205,12.613966,"E"
"9334","Amager Vest",4.5,2,1,110,55.656755,12.601345,"E"
"9335","Amager Vest",0,5,2,113,55.652111,12.609831,"E"
"9336","Amager Øst",0,3,2,110,55.646936,12.615925,"E"
"9337","Amager Vest",0,2,1,122,55.659403,12.602402,"E"
"9338","Amager Øst",5,4,2,105,55.654667,12.616733,"E"
"9339","Amager Vest",0,4,1,105,55.659444,12.606016,"E"
"9340","Amager Vest",0,4,1,113,55.657462,12.607517,"E"
"9341","Amager Vest",4.5,5,4,124,55.651992,12.602304,"E"
"9342","Amager Øst",0,4,2,105,55.657725,12.610102,"E"
"9343","Amager Øst",0,3,1,122,55.644334,12.618072,"E"
"9344","Amager Øst",4.5,4,1,113,55.656831,12.611958,"E"
"9345","Amager Vest",4.5,5,1,105,55.650763,12.610722,"E"
"9346","Amager Vest",0,4,3,116,55.645073,12.596576,"E"
"9347","Amager Øst",4.5,2,1,113,55.645083,12.619271,"E"
"9348","Amager Øst",0,4,2,112,55.646468,12.617655,"E"
"9349","Amager Øst",0,2,1,113,55.667482,12.615713,"E"
"9350","Amager Øst",5,4,1,113,55.644693,12.620799,"E"
"9351","Amager Øst",0,6,1,113,55.660004,12.608714,"E"
"9352","Amager Øst",4.5,2,1,105,55.653851,12.617344,"E"
"9353","Amager Vest",5,2,1,108,55.665225,12.57811,"E"
"9354","Amager Vest",0,3,1,105,55.665901,12.579044,"E"
"9355","Amager Vest",0,4,2,122,55.664323,12.581352,"E"
"9356","Amager Vest",5,2,1,105,55.665541,12.576362,"E"
"9357","Amager Vest",5,2,3,105,55.66455,12.57993,"E"
"9358","Amager Vest",4.5,3,2,106,55.662572,12.579732,"E"
"9359","Amager Vest",5,3,1,105,55.665011,12.57883,"E"
"9360","Amager Vest",5,2,2,105,55.663503,12.58124,"E"
"9361","Amager Vest",0,6,3,113,55.660338,12.585057,"E"
"9362","Amager Vest",0,3,2,113,55.659525,12.568936,"E"
"9363","Amager Vest",5,3,1,113,55.666497,12.576917,"E"
"9364","Amager Vest",4.5,2,1,105,55.665048,12.578959,"E"
"9365","Amager Vest",4.5,2,1,110,55.665495,12.578623,"E"
"9366","Amager Vest",0,4,1,112,55.664277,12.580773,"E"
"9367","Amager Vest",5,6,2,123,55.66707,12.577828,"E"
"9368","Amager Vest",5,2,1,122,55.661614,12.569892,"E"
"9369","Amager Vest",5,3,1,105,55.667512,12.577214,"E"
"9370","Vesterbro-Kongens Enghave",5,2,1,107,55.662022,12.565409,"E"
"9371","Amager Vest",0,4,2,113,55.666154,12.58042,"E"
"9372","Amager Vest",5,2,1,122,55.660101,12.569785,"E"
"9373","Amager Vest",0,4,1,122,55.665751,12.5782,"E"
"9374","Amager Vest",0,3,2,112,55.665284,12.578147,"E"
"9375","Amager Vest",0,3,2,113,55.661354,12.574449,"E"
"9376","Amager Vest",0,2,1,105,55.664763,12.579395,"E"
"9377","Amager Vest",5,3,1,105,55.662495,12.579454,"E"
"9378","Amager Vest",4.5,2,1,105,55.663149,12.579882,"E"
"9379","Amager Vest",4.5,2,1,105,55.666312,12.576699,"E"
"9380","Amager Vest",0,4,1,113,55.666558,12.577767,"E"
"9381","Amager Vest",0,4,2,113,55.661195,12.570533,"E"
"9382","Amager Vest",5,3,2,113,55.660499,12.569323,"E"
"9383","Amager Vest",0,2,1,121,55.661707,12.573653,"E"
"9384","Amager Vest",5,2,0,105,55.667409,12.578248,"E"
"9385","Amager Vest",5,3,1,122,55.667186,12.578289,"E"
"9386","Vesterbro-Kongens Enghave",4.5,4,1,122,55.66142,12.563787,"E"
"9387","Amager Vest",5,2,1,110,55.660495,12.567768,"E"
"9388","Amager Vest",5,5,1,105,55.664629,12.594491,"E"
"9389","Indre By",0,4,1,113,55.673123,12.590754,"E"
"9390","Amager Vest",0,5,2,106,55.664622,12.582422,"E"
"9391","Amager Øst",0,5,4,123,55.660921,12.604468,"E"
"9392","Amager Øst",5,3,1,112,55.661276,12.604976,"E"
"9393","Indre By",4.5,2,1,122,55.672726,12.593277,"E"
"9394","Amager Vest",4,4,1,113,55.660114,12.604052,"E"
"9395","Amager Øst",5,5,1,105,55.663969,12.603453,"E"
"9396","Amager Vest",0,2,1,113,55.660866,12.597796,"E"
"9397","Amager Vest",5,2,1,121,55.660588,12.599299,"E"
"9398","Amager Vest",5,3,1,105,55.667641,12.59265,"E"
"9399","Amager Vest",0,5,2,108,55.666748,12.583811,"E"
"9400","Amager Vest",0,4,2,113,55.665157,12.582168,"E"
"9401","Amager Vest",4.5,3,2,122,55.665971,12.583341,"E"
"9402","Amager Vest",0,7,4,108,55.663309,12.584061,"E"
"9403","Amager Vest",0,3,1,114,55.666096,12.582222,"E"
"9404","Amager Vest",4.5,2,1,105,55.664796,12.583537,"E"
"9405","Amager Vest",0,6,3,105,55.660562,12.603362,"E"
"9406","Amager Øst",4.5,2,1,106,55.664094,12.605681,"E"
"9407","Amager Øst",5,4,1,104,55.663974,12.614463,"E"
"9408","Amager Vest",5,2,1,105,55.667581,12.59677,"E"
"9409","Amager Vest",5,3,2,105,55.663464,12.596235,"E"
"9410","Amager Øst",4.5,2,1,105,55.66429,12.602017,"E"
"9411","Amager Øst",4,3,1,105,55.662965,12.614197,"E"
"9412","Amager Vest",4.5,2,1,109,55.663854,12.598931,"E"
"9413","Amager Øst",4.5,3,2,105,55.663138,12.603063,"E"
"9414","Amager Øst",5,5,2,122,55.664608,12.610803,"E"
"9415","Amager Øst",5,4,1,113,55.664133,12.602879,"E"
"9416","Amager Øst",4.5,5,2,110,55.665529,12.615248,"E"
"9417","Amager Vest",4.5,2,1,109,55.66546,12.597516,"E"
"9418","Indre By",5,2,1,105,55.67611,12.598471,"E"
"9419","Amager Vest",0,3,1,110,55.664692,12.598465,"E"
"9420","Amager Vest",0,3,1,105,55.664192,12.598271,"E"
"9421","Amager Øst",4.5,5,2,108,55.664904,12.610723,"E"
"9422","Amager Øst",5,4,1,114,55.663616,12.603862,"E"
"9423","Amager Vest",5,6,2,122,55.665026,12.597488,"E"
"9424","Amager Øst",4.5,6,2,113,55.667961,12.599378,"E"
"9425","Amager Vest",4.5,2,1,109,55.66538,12.599157,"E"
"9426","Amager Øst",0,2,1,113,55.662602,12.604915,"E"
"9427","Amager Øst",0,4,2,113,55.664177,12.611584,"E"
"9428","Amager Øst",0,3,1,113,55.664156,12.601566,"E"
"9429","Amager Vest",0,4,1,112,55.666243,12.596364,"E"
"9430","Amager Øst",4.5,2,1,108,55.664856,12.61275,"E"
"9431","Amager Øst",4.5,4,2,122,55.665279,12.605752,"E"
"9432","Amager Vest",0,2,1,108,55.664366,12.595966,"E"
"9433","Amager Vest",5,2,1,105,55.663827,12.596992,"E"
"9434","Amager Øst",4.5,4,2,110,55.66569,12.617033,"E"
"9435","Amager Øst",4,4,1,106,55.662691,12.602443,"E"
"9436","Amager Vest",0,3,1,107,55.666165,12.595558,"E"
"9437","Amager Øst",0,4,2,113,55.665853,12.606362,"E"
"9438","Amager Øst",5,3,2,105,55.664672,12.611612,"E"
"9439","Amager Øst",0,7,2,116,55.664314,12.605799,"E"
"9440","Amager Øst",4.5,5,2,105,55.663204,12.614227,"E"
"9441","Amager Øst",5,4,2,118,55.665425,12.611168,"E"
"9442","Amager Øst",4.5,4,1,113,55.663595,12.604077,"E"
"9443","Amager Vest",0,6,2,116,55.664475,12.595905,"E"
"9444","Amager Øst",5,3,1,113,55.665173,12.603308,"E"
"9445","Amager Øst",5,4,1,122,55.666624,12.611029,"E"
"9446","Amager Øst",0,2,1,105,55.664939,12.614285,"E"
"9447","Amager Øst",0,4,2,122,55.664687,12.604372,"E"
"9448","Amager Øst",5,4,3,105,55.667919,12.616454,"E"
"9449","Amager Øst",5,2,2,122,55.66327,12.606556,"E"
"9450","Amager Øst",0,3,1,113,55.665722,12.615033,"E"
"9451","Amager Vest",5,2,1,122,55.664442,12.598053,"E"
"9452","Amager Øst",0,4,1,113,55.664645,12.606162,"E"
"9453","Amager Vest",4.5,2,1,113,55.665194,12.57749,"E"
"9454","Amager Øst",5,4,2,113,55.65989,12.613236,"E"
"9455","Amager Øst",5,3,1,122,55.66092,12.614633,"E"
"9456","Amager Vest",0,4,1,113,55.664572,12.582554,"E"
"9457","Amager Øst",5,4,2,122,55.663927,12.603489,"E"
"9458","Amager Vest",5,3,2,124,55.657407,12.604387,"E"
"9459","Amager Vest",4.5,6,2,113,55.649306,12.612831,"E"
"9460","Amager Øst",4.5,3,2,119,55.666021,12.616423,"E"
"9461","Amager Vest",5,6,4,122,55.654083,12.60968,"E"
"9462","Amager Vest",0,3,1,108,55.665267,12.594291,"E"
"9463","Amager Vest",5,2,1,113,55.66718,12.577655,"E"
"9464","Amager Øst",5,2,1,105,55.66526,12.615643,"E"
"9465","Amager Vest",0,2,1,113,55.664157,12.596424,"E"
"9466","Amager Øst",4.5,4,2,105,55.664796,12.606248,"E"
"9467","Amager Vest",0,4,2,113,55.655743,12.606171,"E"
"9468","Amager Vest",5,3,1,105,55.664114,12.580401,"E"
"9469","Amager Vest",5,3,1,113,55.666339,12.576561,"E"
"9470","Amager Øst",5,5,2,110,55.663798,12.604007,"E"
"9471","Amager Øst",4.5,4,2,122,55.661615,12.605137,"E"
"9472","Amager Øst",5,2,1,113,55.664765,12.614419,"E"
"9473","Amager Øst",4,4,2,107,55.653875,12.612676,"E"
"9474","Amager Øst",5,6,4,105,55.650773,12.615043,"E"
"9475","Amager Vest",0,3,1,117,55.652908,12.600863,"E"
"9476","Amager Øst",0,3,1,111,55.656512,12.610057,"E"
"9477","Amager Vest",5,2,1,113,55.659969,12.603707,"E"
"9478","Amager Vest",0,5,2,104,55.66592,12.580028,"E"
"9479","Amager Vest",4.5,2,2,122,55.667267,12.579157,"E"
"9480","Amager Vest",4.5,2,1,122,55.663741,12.582471,"E"
"9481","Amager Øst",4.5,4,1,122,55.653576,12.616344,"E"
"9482","Amager Vest",0,2,1,113,55.662771,12.600815,"E"
"9483","Amager Vest",5,4,2,113,55.665509,12.578441,"E"
"9484","Amager Øst",5,3,2,105,55.657545,12.615903,"E"
"9485","Amager Vest",0,4,1,113,55.657766,12.598376,"E"
"9486","Amager Øst",0,5,2,113,55.651964,12.61518,"E"
"9487","Amager Vest",5,2,1,113,55.663993,12.575764,"E"
"9488","Amager Vest",0,3,1,110,55.667003,12.595563,"E"
"9489","Amager Vest",0,4,1,122,55.66456,12.59676,"E"
"9490","Amager Vest",0,4,2,122,55.666541,12.595936,"E"
"9491","Amager Vest",0,4,1,122,55.666593,12.5795,"E"
"9492","Amager Øst",0,3,2,111,55.665474,12.60478,"E"
"9493","Amager Øst",4.5,4,2,105,55.663149,12.605312,"E"
"9494","Amager Vest",4.5,4,1,108,55.667128,12.596327,"E"
"9495","Amager Vest",5,2,1,113,55.664413,12.581915,"E"
"9496","Amager Vest",5,3,1,105,55.665329,12.580684,"E"
"9497","Amager Vest",5,4,2,122,55.665294,12.584925,"E"
"9498","Amager Øst",4.5,4,1,113,55.660076,12.608281,"E"
"9499","Amager Vest",0,4,2,113,55.665653,12.596537,"E"
"9500","Amager Vest",0,7,3,115,55.648251,12.594521,"E"
"9501","Amager Vest",0,2,1,121,55.664481,12.580556,"E"
"9502","Amager Vest",5,3,1,112,55.66663,12.59495,"E"
"9503","Amager Vest",5,4,2,105,55.663994,12.597331,"E"
"9504","Amager Øst",5,6,3,105,55.664437,12.606314,"E"
"9505","Amager Vest",4.5,2,1,121,55.666407,12.579462,"E"
"9506","Amager Vest",5,2,2,105,55.6644,12.596686,"E"
"9507","Amager Øst",0,3,2,122,55.660054,12.607852,"E"
"9508","Amager Vest",4.5,2,1,105,55.666157,12.579213,"E"
"9509","Amager Øst",5,3,1,113,55.666377,12.600173,"E"
"9510","Amager Øst",4.5,2,1,113,55.654724,12.615079,"E"
"9511","Amager Vest",4.5,3,1,114,55.664894,12.582715,"E"
"9512","Amager Vest",0,4,2,122,55.661825,12.595808,"E"
"9513","Amager Vest",0,2,1,105,55.663585,12.600579,"E"
"9514","Amager Vest",5,2,1,105,55.664609,12.597377,"E"
"9515","Amager Vest",5,2,1,122,55.666544,12.577153,"E"
"9516","Amager Vest",4.5,4,2,113,55.65929,12.601453,"E"
"9517","Amager Øst",4.5,4,2,118,55.657443,12.626993,"E"
"9518","Amager Øst",4.5,5,2,112,55.659383,12.622057,"E"
"9519","Amager Øst",4.5,4,1,105,55.652611,12.618247,"E"
"9520","Amager Øst",5,2,1,105,55.646823,12.618717,"E"
"9521","Amager Øst",5,4,2,113,55.647831,12.620389,"E"
"9522","Amager Øst",0,4,3,105,55.662822,12.629091,"E"
"9523","Amager Øst",4.5,6,2,122,55.651253,12.636932,"E"
"9524","Amager Øst",4.5,4,2,121,55.646882,12.625603,"E"
"9525","Amager Øst",0,4,1,105,55.659787,12.62152,"E"
"9526","Amager Øst",0,5,2,113,55.660494,12.621153,"E"
"9527","Amager Øst",4.5,4,2,105,55.653318,12.618327,"E"
"9528","Amager Øst",0,6,3,105,55.659404,12.618371,"E"
"9529","Amager Øst",0,5,2,109,55.661075,12.621497,"E"
"9530","Amager Øst",0,4,2,113,55.652447,12.620254,"E"
"9531","Amager Øst",0,4,2,112,55.666485,12.625963,"E"
"9532","Amager Øst",0,4,2,105,55.664718,12.622838,"E"
"9533","Amager Øst",0,3,1,113,55.660707,12.622321,"E"
"9534","Amager Øst",0,8,1,122,55.662803,12.619595,"E"
"9535","Amager Øst",4.5,2,1,113,55.665683,12.619746,"E"
"9536","Amager Øst",5,4,2,122,55.661204,12.627747,"E"
"9537","Amager Øst",5,4,1,105,55.665257,12.621103,"E"
"9538","Amager Øst",4.5,5,3,113,55.663123,12.621064,"E"
"9539","Amager Øst",4.5,2,1,113,55.66632,12.617901,"E"
"9540","Amager Øst",5,6,3,121,55.656278,12.621652,"E"
"9541","Amager Øst",5,4,2,105,55.653533,12.619633,"E"
"9542","Amager Øst",0,6,3,112,55.65359,12.625082,"E"
"9543","Amager Øst",0,6,3,121,55.658512,12.631026,"E"
"9544","Amager Øst",0,4,1,121,55.653486,12.620415,"E"
"9545","Amager Øst",5,3,4,121,55.658342,12.622268,"E"
"9546","Bispebjerg",0,5,3,108,55.72323,12.533006,"E"
"9547","Bispebjerg",4.5,5,3,117,55.717777,12.535277,"E"
"9548","Bispebjerg",0,4,2,113,55.714323,12.518425,"E"
"9549","Bispebjerg",0,3,1,116,55.71954,12.540477,"E"
"9550","Østerbro",5,4,1,104,55.714356,12.569193,"E"
"9551","Østerbro",5,4,2,107,55.71357,12.560765,"E"
"9552","Østerbro",0,3,2,105,55.729837,12.564747,"E"
"9553","Bispebjerg",0,2,1,105,55.719866,12.559899,"E"
"9554","Bispebjerg",0,3,1,105,55.717835,12.559769,"E"
"9555","Østerbro",0,3,2,113,55.72897,12.565598,"E"
"9556","Østerbro",0,6,3,112,55.730118,12.563688,"E"
"9557","Østerbro",0,4,1,121,55.728741,12.563832,"E"
"9558","Østerbro",4.5,2,1,113,55.729077,12.565946,"E"
"9559","Nørrebro",5,2,1,116,55.693941,12.55625,"E"
"9560","Nørrebro",4.5,2,1,114,55.700262,12.552417,"E"
"9561","Nørrebro",0,3,1,122,55.697042,12.547152,"E"
"9562","Nørrebro",5,3,1,113,55.696066,12.548351,"E"
"9563","Nørrebro",5,4,1,114,55.699103,12.539724,"E"
"9564","Østerbro",5,2,1,113,55.708098,12.560272,"E"
"9565","Nørrebro",5,8,2,122,55.697791,12.550547,"E"
"9566","Nørrebro",0,2,1,122,55.697688,12.561524,"E"
"9567","Nørrebro",5,4,1,113,55.695727,12.546066,"E"
"9568","Østerbro",0,2,1,113,55.729148,12.566991,"E"
"9569","Nørrebro",5,2,1,122,55.705965,12.542968,"E"
"9570","Nørrebro",5,4,2,122,55.699653,12.546563,"E"
"9571","Nørrebro",0,4,1,113,55.70495,12.547608,"E"
"9572","Nørrebro",0,5,2,113,55.694722,12.540216,"E"
"9573","Bispebjerg",5,2,1,113,55.699491,12.537089,"E"
"9574","Bispebjerg",5,2,1,104,55.71156,12.5295,"E"
"9575","Nørrebro",0,5,2,105,55.697159,12.543378,"E"
"9576","Nørrebro",0,3,1,113,55.698041,12.550096,"E"
"9577","Nørrebro",4.5,2,1,113,55.700884,12.548793,"E"
"9578","Nørrebro",4.5,4,1,105,55.691711,12.562382,"E"
"9579","Østerbro",0,2,1,122,55.71079,12.559309,"E"
"9580","Nørrebro",0,3,1,109,55.692846,12.560157,"E"
"9581","Nørrebro",0,2,1,122,55.698508,12.54371,"E"
"9582","Nørrebro",4.5,2,2,113,55.701651,12.542213,"E"
"9583","Nørrebro",0,4,2,112,55.701114,12.548102,"E"
"9584","Østerbro",5,6,3,122,55.710692,12.558021,"E"
"9585","Nørrebro",0,2,1,113,55.693657,12.539175,"E"
"9586","Nørrebro",4.5,6,2,105,55.702772,12.545906,"E"
"9587","Nørrebro",5,3,1,122,55.694654,12.546768,"E"
"9588","Bispebjerg",5,2,1,113,55.70794,12.538587,"E"
"9589","Nørrebro",5,4,1,122,55.693483,12.553446,"E"
"9590","Nørrebro",0,4,2,119,55.699206,12.553117,"E"
"9591","Nørrebro",4.5,3,2,113,55.698487,12.555628,"E"
"9592","Nørrebro",0,2,1,112,55.701087,12.549949,"E"
"9593","Nørrebro",0,4,1,114,55.701759,12.545644,"E"
"9594","Nørrebro",5,4,2,122,55.691624,12.559358,"E"
"9595","Nørrebro",0,2,1,117,55.697782,12.549453,"E"
"9596","Bispebjerg",0,4,1,113,55.712859,12.532557,"E"
"9597","Nørrebro",4.5,3,1,113,55.699394,12.541135,"E"
"9598","Nørrebro",4.5,2,1,116,55.693215,12.560996,"E"
"9599","Nørrebro",5,3,1,116,55.698487,12.555793,"E"
"9600","Nørrebro",5,2,1,111,55.693146,12.544752,"E"
"9601","Nørrebro",5,2,1,107,55.693976,12.547883,"E"
"9602","Østerbro",0,2,1,113,55.715089,12.559095,"E"
"9603","Østerbro",0,2,1,105,55.707592,12.561603,"E"
"9604","Østerbro",0,4,1,113,55.712199,12.562041,"E"
"9605","Nørrebro",5,2,1,114,55.691987,12.553274,"E"
"9606","Bispebjerg",4.5,5,2,123,55.721574,12.553326,"E"
"9607","Østerbro",5,2,1,122,55.709383,12.559991,"E"
"9608","Østerbro",5,3,1,105,55.709618,12.559007,"E"
"9609","Østerbro",0,4,2,113,55.713318,12.561743,"E"
"9610","Østerbro",0,2,1,113,55.711753,12.559284,"E"
"9611","Østerbro",4.5,3,1,113,55.728894,12.564123,"E"
"9612","Bispebjerg",5,4,2,113,55.702951,12.534082,"E"
"9613","Østerbro",5,5,2,113,55.708385,12.56155,"E"
"9614","Østerbro",0,2,1,105,55.71256,12.561882,"E"
"9615","Bispebjerg",0,4,2,109,55.717484,12.556886,"E"
"9616","Bispebjerg",5,3,1,110,55.720768,12.559783,"E"
"9617","Nørrebro",4.5,4,2,113,55.686059,12.557422,"E"
"9618","Nørrebro",5,2,1,105,55.699186,12.543493,"E"
"9619","Nørrebro",5,4,1,122,55.694138,12.546027,"E"
"9620","Nørrebro",0,4,1,113,55.692668,12.542493,"E"
"9621","Nørrebro",4.5,2,1,105,55.689172,12.562595,"E"
"9622","Nørrebro",0,2,1,113,55.693666,12.54894,"E"
"9623","Nørrebro",4.5,3,1,122,55.694122,12.550036,"E"
"9624","Nørrebro",0,4,4,113,55.698804,12.540078,"E"
"9625","Nørrebro",4.5,4,1,113,55.69873,12.553345,"E"
"9626","Vesterbro-Kongens Enghave",5,2,2,105,55.666888,12.549068,"E"
"9627","Vesterbro-Kongens Enghave",5,2,1,122,55.670278,12.543371,"E"
"9628","Nørrebro",4.5,2,1,122,55.698636,12.547638,"E"
"9629","Nørrebro",5,3,1,113,55.6911,12.544944,"E"
"9630","Vesterbro-Kongens Enghave",0,3,1,111,55.672378,12.547132,"E"
"9631","Nørrebro",0,4,1,113,55.699519,12.539716,"E"
"9632","Nørrebro",5,2,1,113,55.692702,12.558018,"E"
"9633","Nørrebro",5,3,1,118,55.699145,12.548432,"E"
"9634","Nørrebro",0,2,1,113,55.690376,12.559953,"E"
"9635","Nørrebro",5,3,2,122,55.687929,12.543898,"E"
"9636","Bispebjerg",5,2,1,122,55.706012,12.534063,"E"
"9637","Indre By",5,2,0,105,55.681302,12.562609,"E"
"9638","Nørrebro",5,2,1,122,55.694145,12.544303,"E"
"9639","Nørrebro",5,2,1,113,55.688327,12.547967,"E"
"9640","Nørrebro",5,3,2,122,55.689135,12.557113,"E"
"9641","Vanløse",4.5,4,1,113,55.692087,12.515297,"E"
"9642","Nørrebro",4.5,3,2,113,55.698811,12.537745,"E"
"9643","Nørrebro",4.5,2,1,106,55.698031,12.544357,"E"
"9644","Nørrebro",5,4,1,113,55.693464,12.558408,"E"
"9645","Nørrebro",5,2,1,105,55.692201,12.544393,"E"
"9646","Nørrebro",5,2,1,122,55.692185,12.542051,"E"
"9647","Østerbro",0,2,1,113,55.707494,12.557508,"E"
"9648","Bispebjerg",0,4,2,122,55.707045,12.527976,"E"
"9649","Nørrebro",5,2,1,113,55.689409,12.559013,"E"
"9650","Nørrebro",5,4,2,111,55.68959,12.562812,"E"
"9651","Nørrebro",5,2,1,122,55.693558,12.543147,"E"
"9652","Amager Øst",5,5,2,113,55.650692,12.620339,"E"
"9653","Amager Øst",0,2,1,105,55.653266,12.622698,"E"
"9654","Amager Øst",0,6,4,113,55.649512,12.629684,"E"
"9655","Amager Øst",5,6,3,105,55.663873,12.627163,"E"
"9656","Amager Øst",5,6,3,122,55.647088,12.630644,"E"
"9657","Indre By",5,2,1,122,55.675007,12.575552,"E"
"9658","Indre By",4.5,2,1,105,55.681043,12.562939,"E"
"9659","Indre By",0,2,1,107,55.678284,12.568952,"E"
"9660","Vesterbro-Kongens Enghave",0,6,3,105,55.672798,12.563237,"E"
"9661","Vesterbro-Kongens Enghave",4.5,2,1,105,55.670071,12.563434,"E"
"9662","Indre By",4,2,1,105,55.67867,12.569209,"E"
"9663","Amager Vest",0,4,1,109,55.667963,12.578641,"E"
"9664","Amager Vest",4.5,3,1,113,55.669429,12.579627,"E"
