"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"13634","Amager Øst",5,4,1,76,55.64647,12.619761,"E"
"13635","Amager Øst",NA,4,1,77,55.645935,12.616446,"E"
"13636","Amager Øst",NA,2,1,70,55.644709,12.625633,"E"
"13637","Amager Øst",NA,2,1,77,55.648466,12.622717,"E"
"13638","Amager Vest",NA,4,2,186,55.646706,12.610871,"E"
"13639","Amager Vest",4.5,4,2,93,55.659568,12.601293,"E"
"13640","Amager Øst",4.5,2,1,69,55.645186,12.617463,"E"
"13641","Amager Øst",5,6,3,116,55.647088,12.630644,"E"
"13642","Amager Øst",5,4,1,71,55.644952,12.615823,"E"
"13643","Amager Vest",4.5,3,2,125,55.645216,12.591552,"E"
"13644","Amager Øst",NA,4,2,171,55.647438,12.620529,"E"
"13645","Amager Vest",5,2,1,79,55.643969,12.61235,"E"
"13646","Amager Øst",NA,4,2,62,55.647385,12.618018,"E"
"13647","Amager Øst",4.5,2,0,62,55.646541,12.639253,"E"
"13648","Amager Øst",5,2,1,83,55.646391,12.632905,"E"
"13649","Amager Øst",NA,3,1,83,55.660161,12.607943,"E"
"13650","Amager Vest",NA,8,4,162,55.657015,12.608235,"E"
"13651","Amager Øst",NA,3,2,124,55.662075,12.6078,"E"
"13652","Amager Øst",NA,4,1,69,55.660481,12.609876,"E"
"13653","Amager Øst",NA,2,1,124,55.649251,12.623885,"E"
"13654","Amager Øst",NA,6,2,105,55.653737,12.617358,"E"
"13655","Amager Øst",4.5,4,2,77,55.655726,12.610398,"E"
"13656","Amager Vest",NA,2,1,85,55.652573,12.610191,"E"
"13657","Amager Øst",NA,4,2,78,55.660238,12.608951,"E"
"13658","Amager Øst",5,4,1,93,55.659378,12.609896,"E"
"13659","Amager Øst",5,4,0,140,55.659586,12.608122,"E"
"13660","Amager Vest",NA,3,1,85,55.650406,12.609251,"E"
"13661","Amager Vest",5,4,2,134,55.650435,12.610692,"E"
"13662","Amager Vest",5,3,1,65,55.657904,12.607692,"E"
"13663","Amager Øst",5,3,1,100,55.65494,12.610793,"E"
"13664","Amager Vest",NA,4,1,61,55.64958,12.610151,"E"
"13665","Amager Vest",3.5,6,1,132,55.652684,12.609197,"E"
"13666","Amager Øst",NA,3,1,46,55.655061,12.610663,"E"
"13667","Amager Øst",NA,2,2,70,55.649408,12.623528,"E"
"13668","Amager Øst",NA,3,1,156,55.660623,12.611262,"E"
"13669","Amager Øst",5,2,1,77,55.649816,12.620791,"E"
"13670","Amager Øst",NA,3,1,64,55.661541,12.607659,"E"
"13671","Amager Øst",NA,8,4,272,55.649412,12.631704,"E"
"13672","Amager Øst",5,2,1,85,55.653795,12.614643,"E"
"13673","Amager Øst",5,2,1,94,55.661661,12.615706,"E"
"13674","Amager Øst",NA,5,2,139,55.658735,12.619346,"E"
"13675","Amager Øst",NA,2,1,50,55.65358,12.615255,"E"
"13676","Amager Øst",4.5,4,2,94,55.657258,12.621121,"E"
"13677","Amager Øst",4.5,3,1,77,55.660399,12.617043,"E"
"13678","Amager Vest",NA,3,1,57,55.6526,12.611402,"E"
"13679","Amager Øst",NA,7,3,186,55.660037,12.614541,"E"
"13680","Amager Øst",4.5,2,2,77,55.654683,12.619051,"E"
"13681","Amager Øst",4.5,9,5,373,55.661142,12.620277,"E"
"13682","Amager Øst",NA,5,2,98,55.651161,12.615396,"E"
"13683","Amager Øst",5,4,NA,NA,55.65517,12.616697,"P"
"13684","Amager Øst",NA,8,3,233,55.65929,12.630266,"E"
"13685","Amager Øst",4.5,3,1,94,55.661146,12.614783,"E"
"13686","Amager Øst",NA,2,1,116,55.652588,12.611677,"E"
"13687","Amager Øst",NA,3,1,70,55.657854,12.621931,"E"
"13688","Amager Øst",5,4,2,123,55.660511,12.630901,"E"
"13689","Amager Øst",5,3,1,78,55.654641,12.611374,"E"
"13690","Amager Øst",NA,4,1,140,55.65948,12.628653,"E"
"13691","Amager Øst",NA,2,1,124,55.652051,12.611898,"E"
"13692","Amager Øst",NA,3,1,125,55.654099,12.621751,"E"
"13693","Amager Øst",4.5,2,1,61,55.660273,12.625338,"E"
"13694","Amager Øst",5,8,4,279,55.651031,12.629714,"E"
"13695","Amager Øst",NA,4,2,156,55.660392,12.625882,"E"
"13696","Amager Øst",5,4,1,93,55.661325,12.622055,"E"
"13697","Amager Øst",5,4,2,116,55.661204,12.627747,"E"
"13698","Amager Øst",NA,2,1,123,55.657894,12.61232,"E"
"13699","Amager Øst",5,6,3,156,55.660038,12.613133,"E"
"13700","Amager Øst",NA,2,2,55,55.652389,12.620755,"E"
"13701","Amager Øst",NA,4,2,85,55.660977,12.613326,"E"
"13702","Amager Øst",NA,5,3,310,55.661498,12.632132,"E"
"13703","Amager Øst",NA,6,5,156,55.65366,12.627335,"E"
"13704","Amager Øst",5,4,1,122,55.661529,12.61479,"E"
"13705","Amager Øst",NA,4,2,44,55.656598,12.613266,"E"
"13706","Amager Øst",NA,2,1,89,55.656424,12.61151,"E"
"13707","Amager Øst",NA,6,NA,NA,55.659274,12.613727,"P"
"13708","Amager Øst",NA,3,1,77,55.655111,12.612326,"E"
"13709","Amager Øst",NA,3,1,116,55.66062,12.613094,"E"
"13710","Amager Øst",5,3,1,116,55.661778,12.631044,"E"
"13711","Amager Øst",4.5,5,2,208,55.661794,12.629875,"E"
"13712","Amager Øst",3.5,5,2,139,55.660229,12.629111,"E"
"13713","Amager Øst",5,2,1,85,55.651633,12.612857,"E"
"13714","Amager Øst",5,5,4,156,55.654188,12.631261,"E"
"13715","Amager Øst",NA,2,NA,NA,55.652754,12.615221,"P"
"13716","Amager Øst",NA,2,1,156,55.654662,12.617387,"E"
"13717","Amager Øst",5,4,3,186,55.658219,12.634463,"E"
"13718","Amager Øst",5,4,NA,NA,55.655357,12.612247,"P"
"13719","Amager Øst",4.5,4,2,217,55.652091,12.638654,"E"
"13720","Amager Øst",NA,2,1,94,55.660013,12.613925,"E"
"13721","Amager Øst",4.5,4,1,53,55.66013,12.623883,"E"
"13722","Amager Øst",NA,4,2,125,55.660707,12.622321,"E"
"13723","Amager Øst",5,5,4,132,55.662367,12.624892,"E"
"13724","Amager Øst",5,3,2,116,55.657545,12.615903,"E"
"13725","Amager Øst",4,2,1,62,55.668048,12.617022,"E"
"13726","Amager Øst",NA,2,2,61,55.665462,12.615188,"E"
"13727","Amager Øst",NA,2,1,93,55.665216,12.616919,"E"
"13728","Amager Øst",NA,6,3,116,55.664181,12.613701,"E"
"13729","Amager Øst",5,3,2,125,55.664598,12.614829,"E"
"13730","Amager Øst",5,4,2,101,55.65989,12.613236,"E"
"13731","Amager Øst",5,4,1,85,55.659916,12.614539,"E"
"13732","Amager Øst",NA,3,1,106,55.662172,12.614193,"E"
"13733","Amager Øst",3.5,3,1,85,55.666349,12.617364,"E"
"13734","Amager Øst",4.5,2,1,80,55.664205,12.615868,"E"
"13735","Amager Øst",NA,2,1,233,55.661217,12.61887,"E"
"13736","Amager Øst",5,3,1,125,55.659941,12.620443,"E"
"13737","Amager Øst",5,4,2,93,55.660316,12.61836,"E"
"13738","Amager Øst",4.5,2,1,55,55.665745,12.619216,"E"
"13739","Amager Øst",4.5,2,1,101,55.660282,12.618272,"E"
"13740","Amager Øst",5,2,1,109,55.665683,12.619746,"E"
"13741","Amager Øst",5,3,1,77,55.665291,12.612859,"E"
"13742","Amager Øst",5,4,2,116,55.665754,12.606596,"E"
"13743","Amager Øst",NA,3,2,46,55.65972,12.622427,"E"
"13744","Amager Øst",NA,2,1,97,55.658208,12.629421,"E"
"13745","Amager Øst",4.5,2,2,108,55.661669,12.623593,"E"
"13746","Amager Øst",5,4,2,156,55.659129,12.630628,"E"
"13747","Amager Øst",NA,10,4,289,55.658139,12.624347,"E"
"13748","Amager Øst",NA,9,5,233,55.657932,12.623522,"E"
"13749","Amager Øst",NA,6,3,202,55.656898,12.634361,"E"
"13750","Amager Øst",4,4,2,84,55.657443,12.626993,"E"
"13751","Amager Øst",5,6,4,256,55.65724,12.627979,"E"
"13752","Amager Øst",NA,4,2,171,55.6582,12.629698,"E"
"13753","Amager Øst",4.5,10,5,264,55.658359,12.626866,"E"
"13754","Amager Øst",4.5,9,4,309,55.657998,12.634442,"E"
"13755","Amager Øst",5,3,2,217,55.658077,12.632312,"E"
"13756","Amager Øst",5,6,4,147,55.660984,12.62163,"E"
"13757","Amager Øst",NA,4,2,156,55.660295,12.621588,"E"
"13758","Amager Øst",5,2,1,78,55.661378,12.623607,"E"
"13759","Amager Øst",NA,2,1,77,55.661329,12.622874,"E"
"13760","Amager Øst",4.5,6,3,217,55.660703,12.626203,"E"
"13761","Amager Øst",NA,2,1,77,55.665784,12.624677,"E"
"13762","Amager Øst",5,10,4,265,55.659879,12.624096,"E"
"13763","Amager Øst",5,5,3,172,55.659307,12.630897,"E"
"13764","Amager Øst",5,3,1,106,55.660839,12.615007,"E"
"13765","Amager Øst",5,4,1,46,55.658771,12.620347,"E"
"13766","Amager Øst",5,2,1,77,55.660903,12.615917,"E"
"13767","Amager Øst",4,4,3,144,55.6584,12.622795,"E"
"13768","Amager Øst",5,4,2,82,55.661599,12.615584,"E"
"13769","Amager Øst",4,2,1,85,55.662245,12.615185,"E"
"13770","Amager Øst",NA,2,1,50,55.662228,12.615257,"E"
"13771","Amager Øst",5,6,2,185,55.659917,12.619886,"E"
"13772","Amager Øst",NA,6,3,178,55.658875,12.62403,"E"
"13773","Amager Øst",NA,4,1,109,55.659787,12.62152,"E"
"13774","Amager Øst",4.5,2,1,77,55.660886,12.619456,"E"
"13775","Amager Øst",5,4,2,132,55.661423,12.618453,"E"
"13776","Amager Øst",5,5,1,70,55.662352,12.617307,"E"
"13777","Amager Øst",4.5,6,3,156,55.658882,12.625982,"E"
"13778","Amager Øst",NA,2,0,92,55.658079,12.615583,"E"
"13779","Amager Øst",5,4,1,93,55.660763,12.619636,"E"
"13780","Amager Øst",5,3,2,81,55.661821,12.625301,"E"
"13781","Amager Øst",NA,4,NA,NA,55.653185,12.632115,"P"
"13782","Amager Øst",NA,4,2,132,55.653608,12.621272,"E"
"13783","Amager Øst",NA,2,1,132,55.650505,12.62737,"E"
"13784","Amager Øst",NA,6,3,171,55.65586,12.623562,"E"
"13785","Amager Øst",NA,4,1,67,55.661312,12.622121,"E"
"13786","Amager Øst",NA,4,3,186,55.660225,12.627304,"E"
"13787","Amager Øst",4.5,4,1,82,55.658921,12.622472,"E"
"13788","Amager Øst",NA,2,2,132,55.660142,12.63202,"E"
"13789","Amager Øst",4.5,6,3,140,55.654958,12.630078,"E"
"13790","Amager Øst",NA,4,2,116,55.653264,12.630098,"E"
"13791","Amager Øst",NA,3,1,54,55.661556,12.625972,"E"
"13792","Amager Øst",NA,6,3,156,55.660764,12.630091,"E"
"13793","Amager Øst",5,5,2,138,55.659276,12.633417,"E"
"13794","Amager Øst",5,2,2,77,55.659008,12.630706,"E"
"13795","Amager Øst",NA,6,4,202,55.656537,12.635196,"E"
"13796","Amager Øst",5,5,3,164,55.656898,12.63539,"E"
"13797","Amager Øst",5,4,2,218,55.656844,12.635579,"E"
"13798","Amager Vest",5,2,2,116,55.666731,12.581664,"E"
"13799","Amager Øst",NA,3,2,116,55.655311,12.61162,"E"
"13800","Amager Vest",4.5,2,1,125,55.659305,12.604665,"E"
"13801","Amager Vest",NA,2,1,84,55.659096,12.602767,"E"
"13802","Amager Øst",NA,2,1,55,55.653998,12.617321,"E"
"13803","Amager Vest",5,2,1,77,55.659154,12.597728,"E"
"13804","Amager Øst",4.5,2,1,101,55.653835,12.618746,"E"
"13805","Amager Vest",4,2,1,62,55.654192,12.599641,"E"
"13806","Amager Vest",NA,2,1,70,55.653609,12.599026,"E"
"13807","Amager Vest",4.5,4,2,93,55.654489,12.610554,"E"
"13808","Amager Øst",NA,4,2,90,55.651099,12.622215,"E"
"13809","Amager Øst",NA,2,1,116,55.653744,12.618176,"E"
"13810","Amager Øst",NA,2,1,47,55.651829,12.619183,"E"
"13811","Amager Øst",4.5,2,1,70,55.653427,12.618378,"E"
"13812","Amager Øst",NA,4,2,125,55.649525,12.630786,"E"
"13813","Amager Øst",NA,6,4,232,55.651777,12.635978,"E"
"13814","Amager Vest",4,2,1,77,55.653065,12.601952,"E"
"13815","Amager Øst",4.5,2,1,108,55.654724,12.615079,"E"
"13816","Amager Øst",4.5,4,3,101,55.651798,12.614902,"E"
"13817","Amager Øst",NA,2,1,61,55.652549,12.619734,"E"
"13818","Amager Øst",5,2,1,76,55.653344,12.617468,"E"
"13819","Amager Øst",4.5,2,1,88,55.655086,12.611873,"E"
"13820","Amager Øst",NA,2,1,88,55.658889,12.61799,"E"
"13821","Amager Vest",5,4,1,85,55.659653,12.604613,"E"
"13822","Amager Øst",4,2,1,62,55.659566,12.62389,"E"
"13823","Amager Øst",5,4,NA,NA,55.66061,12.613913,"P"
"13824","Amager Øst",5,3,1,70,55.661974,12.605735,"E"
"13825","Amager Øst",NA,3,2,178,55.657594,12.634343,"E"
"13826","Amager Øst",5,4,1,66,55.657846,12.632267,"E"
"13827","Amager Vest",5,3,1,124,55.656167,12.606077,"E"
"13828","Amager Øst",4.5,2,1,70,55.665952,12.614516,"E"
"13829","Amager Øst",5,8,4,388,55.666201,12.611756,"E"
"13830","Amager Øst",5,4,2,217,55.665986,12.60781,"E"
"13831","Amager Øst",NA,6,2,149,55.663821,12.613474,"E"
"13832","Amager Øst",5,5,3,280,55.668648,12.618928,"E"
"13833","Amager Øst",NA,2,NA,NA,55.666852,12.618935,"P"
"13834","Amager Øst",5,5,3,150,55.665053,12.613224,"E"
"13835","Amager Øst",4.5,4,2,85,55.66532,12.617913,"E"
"13836","Amager Øst",4.5,4,2,109,55.666051,12.611646,"E"
"13837","Amager Øst",5,4,1,107,55.665257,12.621103,"E"
"13838","Amager Øst",4,4,1,46,55.665632,12.612042,"E"
"13839","Amager Øst",5,4,2,217,55.668372,12.611501,"E"
"13840","Amager Øst",4.5,4,2,124,55.666056,12.615578,"E"
"13841","Amager Øst",5,5,3,116,55.663696,12.623241,"E"
"13842","Amager Øst",NA,4,1,62,55.666177,12.61487,"E"
"13843","Amager Øst",4.5,4,1,100,55.663598,12.616743,"E"
"13844","Amager Øst",NA,2,1,70,55.667284,12.613383,"E"
"13845","Amager Øst",NA,4,2,94,55.664763,12.615433,"E"
"13846","Amager Øst",NA,4,2,171,55.666383,12.615078,"E"
"13847","Amager Øst",NA,2,1,55,55.666621,12.609588,"E"
"13848","Amager Øst",4.5,3,1,78,55.664771,12.612486,"E"
"13849","Amager Øst",NA,10,5,544,55.662808,12.612716,"E"
"13850","Amager Øst",NA,4,2,140,55.665046,12.6096,"E"
"13851","Amager Øst",NA,2,1,206,55.66417,12.615886,"E"
"13852","Amager Øst",4.5,2,1,77,55.664743,12.612887,"E"
"13853","Amager Øst",5,3,1,164,55.662598,12.608273,"E"
"13854","Amager Øst",5,3,2,101,55.663048,12.607072,"E"
"13855","Amager Øst",NA,2,1,105,55.664467,12.618172,"E"
"13856","Amager Øst",NA,4,2,74,55.664839,12.617731,"E"
"13857","Amager Øst",NA,2,1,63,55.667018,12.616076,"E"
"13858","Amager Øst",NA,2,0,46,55.666474,12.612492,"E"
"13859","Amager Øst",4.5,2,1,101,55.665493,12.614175,"E"
"13860","Amager Øst",4.5,2,1,70,55.664043,12.609343,"E"
"13861","Amager Øst",NA,3,1,108,55.663167,12.630952,"E"
"13862","Amager Øst",5,2,1,69,55.666135,12.617737,"E"
"13863","Amager Øst",NA,4,2,119,55.664558,12.607,"E"
"13864","Amager Øst",4.5,4,1,83,55.667657,12.616567,"E"
"13865","Amager Øst",NA,4,2,66,55.664199,12.614754,"E"
"13866","Amager Øst",NA,2,1,77,55.664534,12.615002,"E"
"13867","Amager Øst",NA,4,2,101,55.664718,12.622838,"E"
"13868","Amager Øst",NA,2,1,109,55.666091,12.615692,"E"
"13869","Amager Øst",5,5,1,65,55.664238,12.613917,"E"
"13870","Nørrebro",5,2,1,85,55.688153,12.549264,"E"
"13871","Nørrebro",5,4,1,132,55.688865,12.559862,"E"
"13872","Nørrebro",4.5,2,0,78,55.682284,12.55532,"E"
"13873","Nørrebro",5,2,1,93,55.69125,12.558277,"E"
"13874","Nørrebro",5,2,1,94,55.699039,12.550007,"E"
"13875","Nørrebro",4.5,2,1,72,55.70016,12.553577,"E"
"13876","Nørrebro",5,3,2,155,55.686908,12.557646,"E"
"13877","Nørrebro",5,2,1,91,55.70065,12.550743,"E"
"13878","Nørrebro",5,3,1,93,55.689323,12.548276,"E"
"13879","Nørrebro",4.5,2,1,70,55.698181,12.543242,"E"
"13880","Nørrebro",5,4,2,69,55.696595,12.548701,"E"
"13881","Nørrebro",4.5,4,1,77,55.70288,12.545001,"E"
"13882","Nørrebro",5,2,1,101,55.690342,12.539318,"E"
"13883","Bispebjerg",5,2,2,46,55.722785,12.539104,"E"
"13884","Nørrebro",4.5,2,1,85,55.697088,12.551056,"E"
"13885","Nørrebro",5,4,2,111,55.697025,12.544826,"E"
"13886","Nørrebro",5,2,1,100,55.692505,12.543552,"E"
"13887","Nørrebro",5,2,1,88,55.692817,12.546243,"E"
"13888","Nørrebro",4.5,2,1,105,55.694822,12.546189,"E"
"13889","Nørrebro",4.5,3,1,55,55.699029,12.546605,"E"
"13890","Nørrebro",5,2,1,108,55.694557,12.546136,"E"
"13891","Bispebjerg",4.5,4,2,132,55.706374,12.538688,"E"
"13892","Nørrebro",4.5,3,2,101,55.701393,12.548904,"E"
"13893","Nørrebro",5,2,1,80,55.699416,12.54909,"E"
"13894","Nørrebro",5,2,1,77,55.70022,12.54084,"E"
"13895","Nørrebro",5,2,1,116,55.697518,12.543525,"E"
"13896","Nørrebro",5,3,1,98,55.701317,12.551878,"E"
"13897","Nørrebro",4.5,3,1,122,55.703608,12.547826,"E"
"13898","Nørrebro",4.5,3,NA,NA,55.702256,12.545951,"P"
"13899","Nørrebro",NA,2,1,77,55.69924,12.551172,"E"
"13900","Nørrebro",5,2,1,70,55.705446,12.549121,"E"
"13901","Nørrebro",4.5,2,1,77,55.705851,12.546414,"E"
"13902","Nørrebro",5,2,1,94,55.70304,12.55048,"E"
"13903","Nørrebro",5,2,1,90,55.699259,12.545628,"E"
"13904","Nørrebro",4.5,2,1,77,55.687076,12.561297,"E"
"13905","Østerbro",4.5,2,2,94,55.709182,12.55776,"E"
"13906","Nørrebro",NA,2,1,77,55.699462,12.555411,"E"
"13907","Østerbro",5,2,1,132,55.69297,12.569688,"E"
"13908","Nørrebro",4,2,1,70,55.689725,12.558703,"E"
"13909","Nørrebro",NA,2,1,185,55.692234,12.559576,"E"
"13910","Nørrebro",5,2,1,70,55.693099,12.561762,"E"
"13911","Nørrebro",5,2,1,155,55.691058,12.559497,"E"
"13912","Nørrebro",5,2,NA,NA,55.690154,12.558151,"P"
"13913","Nørrebro",4.5,3,2,132,55.691861,12.559709,"E"
"13914","Nørrebro",5,2,0,101,55.697905,12.555889,"E"
"13915","Nørrebro",5,2,1,94,55.694666,12.555445,"E"
"13916","Nørrebro",4.5,2,1,93,55.692813,12.5595,"E"
"13917","Nørrebro",5,4,2,195,55.686931,12.561077,"E"
"13918","Nørrebro",NA,3,1,93,55.699603,12.553643,"E"
"13919","Østerbro",5,2,1,71,55.707368,12.559854,"E"
"13920","Indre By",4.5,2,1,77,55.68305,12.565073,"E"
"13921","Nørrebro",4.5,2,1,77,55.69078,12.555304,"E"
"13922","Nørrebro",5,2,1,124,55.687961,12.556528,"E"
"13923","Nørrebro",5,4,2,77,55.704799,12.555212,"E"
"13924","Østerbro",4.5,4,1,81,55.710277,12.557657,"E"
"13925","Østerbro",5,4,2,144,55.712273,12.570275,"E"
"13926","Nørrebro",4.5,2,2,62,55.702133,12.558558,"E"
"13927","Indre By",NA,6,3,280,55.685074,12.588074,"E"
"13928","Indre By",NA,2,1,128,55.684866,12.587316,"E"
"13929","Indre By",NA,3,3,217,55.685645,12.590611,"E"
"13930","Indre By",4.5,5,4,217,55.685389,12.588953,"E"
"13931","Indre By",5,8,3,466,55.685668,12.589089,"E"
"13932","Indre By",NA,2,1,114,55.695268,12.590273,"E"
"13933","Indre By",5,5,NA,NA,55.68605,12.589348,"P"
"13934","Indre By",5,4,2,186,55.695923,12.591628,"E"
"13935","Indre By",4.5,4,1,125,55.687236,12.590102,"E"
"13936","Indre By",5,4,2,310,55.685847,12.590281,"E"
"13937","Indre By",NA,3,1,132,55.685634,12.588096,"E"
"13938","Indre By",NA,5,3,311,55.695447,12.588191,"E"
"13939","Indre By",NA,6,3,295,55.68445,12.587642,"E"
"13940","Indre By",5,4,3,233,55.684282,12.587937,"E"
"13941","Indre By",5,6,NA,NA,55.683349,12.592883,"P"
"13942","Indre By",NA,6,2,195,55.68746,12.588397,"E"
"13943","Indre By",5,2,1,107,55.688445,12.591293,"E"
"13944","Indre By",4.5,4,2,194,55.687332,12.587353,"E"
"13945","Indre By",NA,8,4,3106,55.685074,12.588997,"E"
"13946","Indre By",4.5,4,1,156,55.685898,12.588182,"E"
"13947","Indre By",NA,2,3,156,55.686272,12.587985,"E"
"13948","Indre By",5,4,2,278,55.687812,12.591041,"E"
"13949","Indre By",5,4,2,186,55.685911,12.588268,"E"
"13950","Indre By",5,4,2,207,55.686645,12.588014,"E"
"13951","Indre By",5,3,1,233,55.687751,12.592048,"E"
"13952","Indre By",NA,6,3,451,55.688949,12.591823,"E"
"13953","Indre By",NA,6,3,777,55.685463,12.59465,"E"
"13954","Indre By",4.5,3,1,77,55.691338,12.623092,"E"
"13955","Indre By",4.5,2,1,171,55.688585,12.595122,"E"
"13956","Amager Vest",5,2,1,70,55.65805,12.602102,"E"
"13957","Amager Vest",NA,2,1,74,55.658365,12.602289,"E"
"13958","Amager Øst",NA,3,1,85,55.664048,12.602047,"E"
"13959","Amager Vest",4.5,4,2,153,55.656814,12.602362,"E"
"13960","Amager Øst",NA,4,1,77,55.662503,12.605132,"E"
"13961","Amager Øst",NA,2,0,75,55.662048,12.605809,"E"
"13962","Amager Vest",5,2,1,55,55.654978,12.604573,"E"
"13963","Amager Øst",NA,3,1,101,55.66344,12.605644,"E"
"13964","Amager Vest",NA,2,1,53,55.654382,12.604236,"E"
"13965","Amager Øst",5,3,2,93,55.66141,12.605147,"E"
"13966","Amager Vest",NA,2,1,85,55.657204,12.604316,"E"
"13967","Amager Øst",4.5,2,1,77,55.661254,12.604732,"E"
"13968","Amager Øst",5,3,1,79,55.661764,12.605076,"E"
"13969","Amager Øst",4.5,3,2,122,55.665561,12.604558,"E"
"13970","Amager Vest",5,3,2,124,55.657407,12.604387,"E"
"13971","Amager Vest",NA,2,1,46,55.660478,12.604848,"E"
"13972","Amager Øst",4,3,1,85,55.664558,12.603461,"E"
"13973","Amager Øst",5,4,2,96,55.662607,12.604712,"E"
"13974","Amager Øst",NA,4,1,70,55.663751,12.606544,"E"
"13975","Amager Øst",4.5,4,2,101,55.664796,12.606248,"E"
"13976","Amager Øst",4.5,6,NA,NA,55.664437,12.606314,"P"
"13977","Amager Vest",5,6,2,125,55.656772,12.606308,"E"
"13978","Amager Vest",NA,6,4,234,55.651331,12.606902,"E"
"13979","Amager Øst",NA,2,1,77,55.659102,12.609512,"E"
"13980","Amager Øst",5,4,2,72,55.656862,12.609472,"E"
"13981","Indre By",5,2,2,217,55.681319,12.585167,"E"
"13982","Amager Øst",NA,2,1,77,55.666978,12.601961,"E"
"13983","Amager Øst",5,4,1,104,55.66825,12.60117,"E"
"13984","Amager Øst",NA,3,0,66,55.667343,12.60288,"E"
"13985","Amager Øst",NA,5,2,140,55.667125,12.601853,"E"
"13986","Amager Øst",4.5,3,1,77,55.668235,12.602385,"E"
"13987","Amager Øst",4.5,6,3,156,55.667305,12.600845,"E"
"13988","Amager Øst",4.5,2,0,49,55.667224,12.604953,"E"
"13989","Amager Øst",NA,5,3,195,55.668023,12.600562,"E"
"13990","Amager Øst",NA,4,1,55,55.668755,12.60393,"E"
"13991","Amager Øst",NA,2,1,77,55.667334,12.603585,"E"
"13992","Indre By",5,8,3,249,55.686744,12.612705,"E"
"13993","Indre By",5,2,1,108,55.674903,12.597744,"E"
"13994","Indre By",NA,3,2,121,55.674735,12.599443,"E"
"13995","Indre By",5,6,2,272,55.68811,12.595322,"E"
"13996","Indre By",5,4,2,209,55.685074,12.595128,"E"
"13997","Indre By",5,4,2,132,55.671366,12.594497,"E"
"13998","Amager Øst",5,8,4,436,55.654112,12.639287,"E"
"13999","Amager Øst",4.5,6,3,264,55.654661,12.639164,"E"
"14000","Østerbro",5,2,1,100,55.713478,12.569543,"E"
"14001","Østerbro",4.5,2,0,108,55.708646,12.56288,"E"
"14002","Nørrebro",5,3,2,93,55.690902,12.557619,"E"
"14003","Nørrebro",4.5,4,1,92,55.692343,12.567862,"E"
"14004","Østerbro",5,3,1,69,55.708908,12.563677,"E"
"14005","Østerbro",5,3,1,116,55.71529,12.567394,"E"
"14006","Nørrebro",4.5,2,1,91,55.682761,12.557759,"E"
"14007","Østerbro",5,2,1,93,55.707087,12.569657,"E"
"14008","Østerbro",5,4,2,155,55.728534,12.569354,"E"
"14009","Østerbro",4.5,2,1,108,55.729077,12.565946,"E"
"14010","Østerbro",5,2,1,93,55.712201,12.570621,"E"
"14011","Østerbro",NA,3,1,156,55.705327,12.582226,"E"
"14012","Østerbro",NA,3,1,156,55.706405,12.581812,"E"
"14013","Indre By",5,2,1,153,55.686386,12.584106,"E"
"14014","Østerbro",NA,3,2,125,55.704415,12.586451,"E"
"14015","Østerbro",NA,2,1,94,55.709398,12.578943,"E"
"14016","Østerbro",NA,2,1,93,55.707319,12.586616,"E"
"14017","Østerbro",NA,2,1,73,55.698059,12.572997,"E"
"14018","Indre By",NA,4,2,150,55.691537,12.576825,"E"
"14019","Indre By",NA,2,1,101,55.695758,12.58661,"E"
"14020","Østerbro",NA,3,2,77,55.706047,12.578588,"E"
"14021","Østerbro",NA,3,1,139,55.705777,12.58058,"E"
"14022","Indre By",5,4,2,129,55.696592,12.586678,"E"
"14023","Østerbro",4.5,2,1,101,55.706015,12.585266,"E"
"14024","Østerbro",NA,2,1,103,55.708223,12.584287,"E"
"14025","Østerbro",NA,2,1,78,55.709796,12.58239,"E"
"14026","Østerbro",NA,4,1,93,55.704866,12.585775,"E"
"14027","Amager Vest",NA,2,3,62,55.665305,12.576432,"E"
"14028","Amager Øst",4.5,4,1,89,55.662624,12.612938,"E"
"14029","Amager Øst",NA,2,1,85,55.665359,12.615625,"E"
"14030","Amager Øst",5,4,2,125,55.662804,12.608653,"E"
"14031","Amager Øst",NA,1,1,159,55.66577,12.613417,"E"
"14032","Amager Øst",NA,6,3,156,55.663783,12.603513,"E"
"14033","Amager Vest",NA,2,1,116,55.667193,12.596251,"E"
"14034","Amager Øst",4.5,4,1,92,55.664204,12.603012,"E"
"14035","Amager Øst",NA,2,1,109,55.664856,12.609718,"E"
"14036","Amager Øst",4.5,2,1,85,55.664574,12.615909,"E"
"14037","Amager Vest",5,3,1,156,55.665855,12.594766,"E"
"14038","Indre By",NA,6,2,147,55.691744,12.578341,"E"
"14039","Østerbro",NA,4,2,89,55.707008,12.583299,"E"
"14040","Indre By",NA,3,2,148,55.683313,12.582724,"E"
"14041","Østerbro",NA,2,1,85,55.69799,12.577441,"E"
"14042","Indre By",NA,2,1,156,55.686919,12.587069,"E"
"14043","Østerbro",5,3,1,101,55.698335,12.585251,"E"
"14044","Østerbro",NA,2,1,100,55.70134,12.579594,"E"
"14045","Østerbro",4,4,2,92,55.706174,12.58463,"E"
"14046","Østerbro",NA,3,NA,NA,55.704239,12.585881,"P"
"14047","Østerbro",NA,2,1,70,55.709327,12.573201,"E"
"14048","Østerbro",5,2,1,109,55.714921,12.57516,"E"
